RowID,Nation,FIS code,Year,Time,Bib,Rank,Athlete,Event Name,Date,URL,FIS Points,Score,Cup Points,Nation Year,Name,Order
15,ITA,9295224,2006,,45,15,MAMMONE Anna Victoria,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,46.40,1:21.41,16,,,
16,POL,9435094,2004,,40,16,KACICZAK Olga,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,43.50,1:22.16,15,,,
17,ITA,9295182,2003,,21,17,VALLE Sofia,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,40.60,1:22.99,14,,,
18,ITA,9295200,2004,,37,18,FACHIN Fabiana,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,37.70,1:23.91,13,,,
19,UKR,9695036,2003,,33,19,HAPATYN Nadiia,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,34.80,1:25.47,12,,,
20,ITA,9295234,2008,,38,20,CARNEVALI Giorgia,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,31.90,1:26.15,11,,,
21,SUI,9515198,2002,,35,21,KLEESATTEL Eliane,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,29.00,1:31.78,10,,,
22,ITA,9295178,2003,,44,22,BOSSA Rachele,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,26.10,1:32.56,9,,,
23,CZE,9155052,1996,,42,23,HOUZVICKOVA Kristyna,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,23.20,1:34.47,8,,,
24,ITA,9295228,2005,,46,24,LAMBER Viktoria,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,20.30,1:34.75,7,,,
25,POL,9435100,2005,,39,25,ZAPALA Sonia,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,17.40,38.66,6,,,
26,GER,9205105,2006,,36,26,GUNKEL Hannah,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,14.50,40.02,5,,,
27,GER,9205104,2006,,28,27,JANSING Salome,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,"",40.37,4,,,
28,GER,9205112,2008,,19,28,JANSING Zoe,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,"",58.39,3,,,
29,ITA,9295211,2005,,43,"",RABANSER Sophie,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,"","","",,,
30,GER,9205097,2005,,41,"",TANIGUCHI Yuna,European Cup Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21627,"","","",,,
33,ITA,9290514,2007,44.23,43,33,CRAZZOLARA Kevin,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
34,FRA,9190630,1973,45.65,57,34,ABADIE William,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
35,POL,9430208,2006,"",40,"",KULPINSKI Anatol,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
36,ITA,9290474,2005,"",58,"",SIORPAES Giacomo,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
37,SUI,9510555,2007,"",54,"",MOSCA Nuri,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
38,SUI,9510546,2006,"",52,"",MEISSER Nicola,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
39,SUI,9510518,2005,"",51,"",KATHRINER Arne,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
40,CZE,9150343,2006,"",41,"",TULACH Ondrej,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
41,POL,9430012,1987,"",35,"",GASIENICA-DANIEL Andrzej,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
42,AUT,9050308,2004,"",33,"",TREFFLER Julian,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
43,UKR,9690121,1999,"",18,"",KHARUK Mykhailo,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
1,ITA,9290395,2002,1:09.26,32,1,LANTSCHNER Fabian,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
2,GER,9200158,2001,1:09.54,24,2,PRANTL Ole-Mikkel,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
3,CZE,9150333,2006,1:10.80,26,3,MINARIK Krystof,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
4,ITA,9290464,2005,1:10.98,17,4,ZIMMERHOFER Elias,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
5,ITA,9290463,2005,1:11.22,19,5,SANTUARI Mike,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
6,GER,9200208,2005,1:11.44,36,6,RIEL Benedikt,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
7,GER,9200191,2003,1:11.84,23,7,KUEHNHAUSER Max,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
8,ITA,9290441,2004,1:11.92,39,8,DORFMANN Simon,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
9,GER,9200145,2000,1:12.15,22,9,ANGENEND Yannik,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
10,KOR,9320222,2005,1:13.05,44,10,PARK Jisung,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
11,GER,9200176,2002,1:13.24,21,11,TANIGUCHI Kaijo,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
12,KOR,9320197,2002,1:13.40,31,12,MA Junho,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
13,UKR,9690062,1995,1:13.46,45,13,BELINSKYI Oleksandr,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
14,ITA,9290437,2004,1:14.20,38,14,DA COL Tommaso Felice,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
15,AUS,9040213,1999,1:14.38,27,15,EDMANSON Harvey,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
16,ITA,1020634,1973,1:14.79,46,16,RABANSER Georg,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
17,POL,9430169,1999,1:14.89,34,17,RUTKOWSKI Mikolaj,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
18,ITA,9290515,2007,1:15.24,20,18,RABANSER Tommy,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
19,AUT,9050316,2005,1:15.73,29,19,PIETSCH Werner,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
20,ITA,9290330,1999,1:16.06,53,20,CASTELLO Jamie Lee,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
21,GER,9200201,2004,1:17.37,42,21,SOBINGER Tim,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
22,ITA,9290524,2007,1:17.68,47,22,MUTSCHLECHNER Philipp,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
23,POL,9430191,2004,1:17.91,49,23,WILK Michal,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
24,GER,9200203,2004,1:19.56,28,24,VOJTASEK Samuel,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
25,ITA,9290532,2008,1:21.05,56,25,APOLLONIO Luca,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
26,ITA,9290530,2007,1:22.45,48,26,DA COL Edoardo Leone,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
27,ITA,9290497,2006,1:23.34,30,27,HALLER Manuel,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
28,ITA,9290547,2008,1:28.04,59,28,POMPANIN Alessandro,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
29,GER,9200210,2005,1:37.36,50,29,ADLER Felix Nepomuk,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
30,GER,9200128,1999,35.48,25,30,HUBER Elias,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
31,LAT,9550007,1983,36.68,37,31,KORDE Edijs,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
32,GER,9200234,2008,39.33,55,32,SCHWERDT Samuel,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21626,,,,,,
1,ITA,9295158,2003,1:14.89,23,1,FAVA Elisa,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
2,AUT,9055101,2002,1:14.92,25,2,WEIS Miriam,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
3,AUT,9055093,2001,1:15.72,26,3,KAINZ Carmen,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
4,GER,9205103,2006,1:16.90,27,4,SCHEID Mathilda,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
5,UKR,1699945,1990,1:16.91,31,5,DANCHA Annamari,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
6,CZE,9155107,2005,1:17.46,18,6,KECLIKOVA Adela,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
7,AUT,9055107,2003,1:17.48,32,7,SCHOEFFMANN Pia,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
8,POL,9435104,2006,1:17.58,20,8,DAWIDEK Weronika,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
9,AUT,9055100,2002,1:17.61,30,9,PICHELKASTNER Jessica,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
10,SUI,9515213,2004,1:18.79,29,10,BAETSCHI Laila Ursina,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
11,CZE,9155071,2003,1:19.62,34,11,SONKOVA Klara,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
12,SUI,9515212,2003,1:19.75,22,12,BAETSCHI Flurina Neva,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
13,SUI,9515196,2002,1:20.21,17,13,HAUSER Ricarda,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
14,SUI,9515236,2007,1:21.33,24,14,VON SIEBENTHAL Xenia,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
15,ITA,9295224,2006,1:21.41,45,15,MAMMONE Anna Victoria,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
16,POL,9435094,2004,1:22.16,40,16,KACICZAK Olga,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
17,ITA,9295182,2003,1:22.99,21,17,VALLE Sofia,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
18,ITA,9295200,2004,1:23.91,37,18,FACHIN Fabiana,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
19,UKR,9695036,2003,1:25.47,33,19,HAPATYN Nadiia,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
20,ITA,9295234,2008,1:26.15,38,20,CARNEVALI Giorgia,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
21,SUI,9515198,2002,1:31.78,35,21,KLEESATTEL Eliane,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
22,ITA,9295178,2003,1:32.56,44,22,BOSSA Rachele,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
23,CZE,9155052,1996,1:34.47,42,23,HOUZVICKOVA Kristyna,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
24,ITA,9295228,2005,1:34.75,46,24,LAMBER Viktoria,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
25,POL,9435100,2005,38.66,39,25,ZAPALA Sonia,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
26,GER,9205105,2006,40.02,36,26,GUNKEL Hannah,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
27,GER,9205104,2006,40.37,28,27,JANSING Salome,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
28,GER,9205112,2008,58.39,19,28,JANSING Zoe,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
29,ITA,9295211,2005,"",43,"",RABANSER Sophie,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
30,GER,9205097,2005,"",41,"",TANIGUCHI Yuna,Qualification Folgaria (ITA),2024-01-11,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21625,,,,,,
33,GER,9200210,2005,,46,"",ADLER Felix Nepomuk,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,"","","",,,
34,ITA,9290524,2007,,43,"",MUTSCHLECHNER Philipp,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,"","","",,,
35,ITA,9290514,2007,,39,"",CRAZZOLARA Kevin,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,"","","",,,
1,CZE,9150333,2006,,17,1,MINARIK Krystof,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,240.00,0.00,100,,,
2,GER,9200145,2000,,23,2,ANGENEND Yannik,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,192.00,0.00,80,,,
3,AUT,9050316,2005,,26,3,PIETSCH Werner,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,144.00,0.00,60,,,
4,AUS,9040213,1999,,31,4,EDMANSON Harvey,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,120.00,0.00,50,,,
5,UKR,9690062,1995,,41,5,BELINSKYI Oleksandr,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,108.00,1:04.34,45,,,
6,ITA,9290395,2002,,28,6,LANTSCHNER Fabian,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,96.00,1:04.46,40,,,
7,ITA,9290515,2007,,19,7,RABANSER Tommy,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,86.40,1:04.90,36,,,
8,GER,9200208,2005,,33,8,RIEL Benedikt,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,76.80,1:05.65,32,,,
9,GER,9200128,1999,,32,9,HUBER Elias,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,69.60,1:03.41,29,,,
10,GER,9200158,2001,,25,10,PRANTL Ole-Mikkel,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,62.40,1:03.77,26,,,
11,KOR,9320197,2002,,22,11,MA Junho,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,57.60,1:04.95,24,,,
12,ITA,9290463,2005,,20,12,SANTUARI Mike,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,52.80,1:05.11,22,,,
13,ITA,9290441,2004,,36,13,DORFMANN Simon,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,48.00,1:05.43,20,,,
14,ITA,9290437,2004,,35,14,DA COL Tommaso Felice,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,43.20,1:06.45,18,,,
15,POL,9430169,1999,,24,15,RUTKOWSKI Mikolaj,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,38.40,1:06.88,16,,,
16,KOR,9320222,2005,,40,16,PARK Jisung,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,36.00,1:07.03,15,,,
17,GER,9200176,2002,,29,17,TANIGUCHI Kaijo,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,33.60,1:07.04,14,,,
18,ITA,9290497,2006,,27,18,HALLER Manuel,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,31.20,1:07.77,13,,,
19,LAT,9550007,1983,,34,19,KORDE Edijs,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,28.80,1:08.00,12,,,
20,POL,9430191,2004,,45,20,WILK Michal,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,26.40,1:08.82,11,,,
21,ITA,9290530,2007,,44,21,DA COL Edoardo Leone,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,24.00,1:09.22,10,,,
22,ITA,9290330,1999,,47,22,CASTELLO Jamie Lee,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,21.60,1:09.89,9,,,
23,GER,9200201,2004,,38,23,SOBINGER Tim,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,19.20,1:10.54,8,,,
24,ITA,9290464,2005,,21,24,ZIMMERHOFER Elias,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,16.80,1:12.11,7,,,
25,GER,9200234,2008,,48,25,SCHWERDT Samuel,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,14.40,1:18.63,6,,,
26,POL,9430208,2006,,37,26,KULPINSKI Anatol,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,12.00,1:19.48,5,,,
27,FRA,9190630,1973,,50,27,ABADIE William,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,10.80,1:23.69,4,,,
28,GER,9200191,2003,,18,28,KUEHNHAUSER Max,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,9.60,32.98,3,,,
29,ITA,1020634,1973,,42,29,RABANSER Georg,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,8.64,33.32,2,,,
30,ITA,9290532,2008,,49,30,APOLLONIO Luca,European Cup Folgaria (ITA),2024-01-12,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21632,"",36.21,1,,,
